"Date","Brand","Tactic","Channel","Cost","Impressions","Clicks","Orders","LFX_Orders","Orders_Return_File","DT_Calls","Consolidated_Orders"
2019-11-19,"Sparklight","Brand","Paid Search",395.22,2806,992,8,0,0,0,0
2019-11-19,"Sparklight","Brand","Paid Search",237.4,298,87,0,0,0,0,0
2019-11-19,"Sparklight","NonBrand","Paid Search",593.75,2080,67,2,0,0,0,0
2019-11-19,"Sparklight","NonBrand","Paid Search",7.79,41,1,0,0,0,0,0
2019-11-20,"Cable One","Brand","Paid Search",1104.63,1719,314,5,0,0,0,0
2019-11-20,"Cable One","Brand","Paid Search",822.13,2160,684,4,0,0,0,0
2019-11-20,"Cable One","Brand","Paid Search",206.87,519,78,0,0,0,0,0
2019-11-20,"Cable One","NonBrand","Paid Search",569.7,2087,73,0,0,0,0,0
2019-11-20,"Cable One","NonBrand","Paid Search",37.39,41,3,0,0,0,0,0
2019-11-20,"Cable One","NonBrand","Paid Search",0,7,0,0,0,0,0,0
2019-11-20,"NewWave","Brand","Paid Search",341.13,2034,192,2,0,0,0,0
2019-11-20,"NewWave","Brand","Paid Search",354.71,2563,592,3,0,0,0,0
2019-11-20,"NewWave","Brand","Paid Search",77.97,576,58,0,0,0,0,0
2019-11-20,"NewWave","NonBrand","Paid Search",570.44,1573,67,1,0,0,0,0
2019-11-20,"NewWave","NonBrand","Paid Search",16.51,160,8,0,0,0,0,0
2019-11-20,"Sparklight","Brand","Paid Search",625.28,1629,375,6,0,0,0,0
2019-11-20,"Sparklight","Brand","Paid Search",354.07,2858,996,13,0,0,0,0
2019-11-20,"Sparklight","Brand","Paid Search",311.01,340,109,0,0,0,0,0
2019-11-20,"Sparklight","NonBrand","Paid Search",567.18,1307,58,2,0,0,0,0
2019-11-20,"Sparklight","NonBrand","Paid Search",34.28,52,3,0,0,0,0,0
2019-11-21,"Cable One","Brand","Paid Search",1130.48,1767,319,4,0,0,0,0
2019-11-21,"Cable One","Brand","Paid Search",1020.77,2394,753,5,0,0,0,0
2019-11-21,"Cable One","Brand","Paid Search",185.79,474,74,0,0,0,0,0
2019-11-21,"Cable One","NonBrand","Paid Search",186.42,838,26,0,0,0,0,0
2019-11-21,"Cable One","NonBrand","Paid Search",14.01,28,1,0,0,0,0,0
2019-11-21,"Cable One","NonBrand","Paid Search",0,5,0,0,0,0,0,0
2019-11-21,"NewWave","Brand","Paid Search",299.45,2251,189,0,0,0,0,0
2019-11-21,"NewWave","Brand","Paid Search",367.19,2628,639,5,0,0,0,0
2019-11-21,"NewWave","Brand","Paid Search",83.94,455,58,0,0,0,0,0
2019-11-21,"NewWave","NonBrand","Paid Search",569.08,1316,77,1,0,0,0,0
2019-11-21,"NewWave","NonBrand","Paid Search",19.72,134,4,0,0,0,0,0
2019-11-21,"Sparklight","Brand","Paid Search",724,1617,379,2,0,0,0,0
2019-11-21,"Sparklight","Brand","Paid Search",375.6,3072,1076,8,0,0,0,0
2019-11-21,"Sparklight","Brand","Paid Search",278.9,341,109,2,0,0,0,0
2019-11-21,"Sparklight","NonBrand","Paid Search",203.97,676,28,0,0,0,0,0
2019-11-21,"Sparklight","NonBrand","Paid Search",0,17,0,0,0,0,0,0
2019-11-22,"Cable One","Brand","Paid Search",1133.19,1835,317,2,0,0,0,0
2019-11-22,"Cable One","Brand","Paid Search",1004.36,2318,734,11,0,0,0,0
2019-11-22,"Cable One","Brand","Paid Search",253.6,542,109,0,0,0,0,0
2019-11-22,"Cable One","NonBrand","Paid Search",199.08,232,15,0,0,0,0,0
2019-11-22,"Cable One","NonBrand","Paid Search",28.38,33,2,0,0,0,0,0
2019-11-22,"Cable One","NonBrand","Paid Search",0,0,0,0,0,0,0,0
2019-11-22,"NewWave","Brand","Paid Search",296.46,2171,189,0,0,0,0,0
2019-11-22,"NewWave","Brand","Paid Search",430.87,2500,666,8,0,0,0,0
2019-11-22,"NewWave","Brand","Paid Search",88.94,522,64,0,0,0,0,0
2019-11-22,"NewWave","NonBrand","Paid Search",566.87,1558,84,1,0,0,0,0
2019-11-22,"NewWave","NonBrand","Paid Search",22.68,139,14,0,0,0,0,0
2019-11-22,"Sparklight","Brand","Paid Search",689.88,1616,385,5,0,0,0,0
2019-11-22,"Sparklight","Brand","Paid Search",435.06,2927,1043,13,0,0,0,0
2019-11-22,"Sparklight","Brand","Paid Search",388.25,351,127,1,0,0,0,0
2019-11-22,"Sparklight","NonBrand","Paid Search",192.26,206,13,0,0,0,0,0
2019-11-22,"Sparklight","NonBrand","Paid Search",36.26,20,2,0,0,0,0,0
2019-11-23,"Cable One","Brand","Paid Search",629.18,1283,204,1,0,0,0,0
2019-11-23,"Cable One","Brand","Paid Search",580.3,1572,487,8,0,0,0,0
2019-11-23,"Cable One","Brand","Paid Search",160.02,379,75,0,0,0,0,0
2019-11-23,"Cable One","NonBrand","Paid Search",204,150,17,0,0,0,0,0
2019-11-23,"Cable One","NonBrand","Paid Search",0,26,0,0,0,0,0,0
2019-11-23,"Cable One","NonBrand","Paid Search",0,5,0,0,0,0,0,0
2019-11-23,"NewWave","Brand","Paid Search",208.92,2189,142,1,0,0,0,0
2019-11-23,"NewWave","Brand","Paid Search",201.97,1896,356,0,0,0,0,0
2019-11-23,"NewWave","Brand","Paid Search",84.5,428,60,0,0,0,0,0
2019-11-23,"NewWave","NonBrand","Paid Search",600.7,982,79,0,0,0,0,0
2019-11-23,"NewWave","NonBrand","Paid Search",1.32,117,1,0,0,0,0,0
2019-11-23,"Sparklight","Brand","Paid Search",311.43,1257,253,2,0,0,0,0
2019-11-23,"Sparklight","Brand","Paid Search",169.27,2220,647,5,0,0,0,0
2019-11-23,"Sparklight","Brand","Paid Search",242.51,266,87,1,0,0,0,0
2019-11-23,"Sparklight","NonBrand","Paid Search",127.48,231,10,0,0,0,0,0
2019-11-23,"Sparklight","NonBrand","Paid Search",81.46,45,5,0,0,0,0,0
2019-11-24,"Cable One","Brand","Paid Search",533.4,1258,176,1,0,0,0,0
2019-11-24,"Cable One","Brand","Paid Search",355.1,1231,408,6,0,0,0,0
2019-11-24,"Cable One","Brand","Paid Search",84.02,310,38,0,0,0,0,0
2019-11-24,"Cable One","NonBrand","Paid Search",184.83,155,16,0,0,0,0,0
2019-11-24,"Cable One","NonBrand","Paid Search",16.13,32,3,0,0,0,0,0
2019-11-24,"Cable One","NonBrand","Paid Search",2.37,3,1,0,0,0,0,0
2019-11-24,"NewWave","Brand","Paid Search",196.77,2103,129,0,0,0,0,0
2019-11-24,"NewWave","Brand","Paid Search",244.01,1874,377,6,0,0,0,0
2019-11-24,"NewWave","Brand","Paid Search",66.59,316,43,0,0,0,0,0
2019-11-24,"NewWave","NonBrand","Paid Search",589.97,1304,77,0,0,0,0,0
2019-11-24,"NewWave","NonBrand","Paid Search",6.23,123,4,0,0,0,0,0
2019-11-24,"Sparklight","Brand","Paid Search",292.64,1042,214,4,0,0,0,0
2019-11-24,"Sparklight","Brand","Paid Search",143.11,1749,541,4,0,0,0,0
2019-11-24,"Sparklight","Brand","Paid Search",159.56,191,62,0,0,0,0,0
2019-11-24,"Sparklight","NonBrand","Paid Search",179.51,411,14,0,0,0,0,0
2019-11-24,"Sparklight","NonBrand","Paid Search",17.36,37,1,0,0,0,0,0
2019-11-25,"Cable One","Brand","Paid Search",1088.58,1851,309,4,0,0,0,0
2019-11-25,"Cable One","Brand","Paid Search",1138.51,2154,753,8,0,0,0,0
2019-11-25,"Cable One","Brand","Paid Search",180.13,476,85,0,0,0,0,0
2019-11-25,"Cable One","NonBrand","Paid Search",174.29,272,16,0,0,0,0,0
2019-11-25,"Cable One","NonBrand","Paid Search",42.72,71,2,0,0,0,0,0
2019-11-25,"Cable One","NonBrand","Paid Search",0,2,0,0,0,0,0,0
2019-11-25,"NewWave","Brand","Paid Search",390.95,2262,205,2,0,0,0,0
2019-11-25,"NewWave","Brand","Paid Search",418.37,2337,585,3,0,0,0,0
2019-11-25,"NewWave","Brand","Paid Search",87.91,322,60,0,0,0,0,0
2019-11-25,"NewWave","NonBrand","Paid Search",681.95,1090,70,0,0,0,0,0
2019-11-25,"NewWave","NonBrand","Paid Search",9.95,96,6,0,0,0,0,0
2019-11-25,"Sparklight","Brand","Paid Search",772.51,1685,430,8,0,0,0,0
2019-11-25,"Sparklight","Brand","Paid Search",395.48,2782,963,12,0,0,0,0
2019-11-25,"Sparklight","Brand","Paid Search",288.88,308,96,0,0,0,0,0
2019-11-25,"Sparklight","NonBrand","Paid Search",186.87,178,16,0,0,0,0,0
2019-11-25,"Sparklight","NonBrand","Paid Search",10.17,11,1,0,0,0,0,0
2019-11-26,"Cable One","Brand","Paid Search",1112.74,1754,276,1,0,0,0,0
2019-11-26,"Cable One","Brand","Paid Search",935.8,2195,720,5,0,0,0,0
2019-11-26,"Cable One","Brand","Paid Search",226.94,527,95,0,0,0,0,0
2019-11-26,"Cable One","NonBrand","Paid Search",183.45,346,20,0,0,0,0,0
2019-11-26,"Cable One","NonBrand","Paid Search",12.48,53,2,0,0,0,0,0
2019-11-26,"Cable One","NonBrand","Paid Search",0,2,0,0,0,0,0,0
2019-11-26,"NewWave","Brand","Paid Search",299.92,2186,173,1,0,0,0,0
2019-11-26,"NewWave","Brand","Paid Search",419.59,2274,577,3,0,0,0,0
2019-11-26,"NewWave","Brand","Paid Search",67.89,517,43,0,0,0,0,0
2019-11-26,"NewWave","NonBrand","Paid Search",557.69,1622,79,0,0,0,0,0
2019-11-26,"NewWave","NonBrand","Paid Search",27.03,170,10,0,0,0,0,0
2019-11-26,"Sparklight","Brand","Paid Search",748.54,1584,390,4,0,0,0,0
2019-11-26,"Sparklight","Brand","Paid Search",364.04,2575,886,7,0,0,0,0
2019-11-26,"Sparklight","Brand","Paid Search",347.75,357,117,0,0,0,0,0
2019-11-26,"Sparklight","NonBrand","Paid Search",212.65,176,14,0,0,0,0,0
2019-11-26,"Sparklight","NonBrand","Paid Search",17.42,20,1,0,0,0,0,0
2019-11-27,"Cable One","Brand","Paid Search",923.78,1579,256,2,0,0,0,0
2019-11-27,"Cable One","Brand","Paid Search",733.929999999999,2042,651,4,0,0,0,0
2019-11-27,"Cable One","Brand","Paid Search",145.51,395,68,0,0,0,0,0
2019-11-27,"Cable One","NonBrand","Paid Search",187.19,175,16,1,0,0,0,0
2019-11-27,"Cable One","NonBrand","Paid Search",36.89,50,4,0,0,0,0,0
2019-11-27,"Cable One","NonBrand","Paid Search",0,9,0,0,0,0,0,0
2019-11-27,"NewWave","Brand","Paid Search",279.14,2211,174,0,0,0,0,0
2019-11-27,"NewWave","Brand","Paid Search",369.35,2741,635,5,0,0,0,0
2019-11-27,"NewWave","Brand","Paid Search",83.41,529,61,0,0,0,0,0
2019-11-27,"NewWave","NonBrand","Paid Search",539.52,1746,88,0,0,0,0,0
2019-11-27,"NewWave","NonBrand","Paid Search",17.96,145,9,0,0,0,0,0
2019-11-27,"Sparklight","Brand","Paid Search",605.24,1490,365,5,0,0,0,0
2019-11-27,"Sparklight","Brand","Paid Search",415.3,2712,929,3,0,0,0,0
2019-11-27,"Sparklight","Brand","Paid Search",258.41,283,87,0,0,0,0,0
2019-11-27,"Sparklight","NonBrand","Paid Search",89.57,132,7,0,0,0,0,0
2019-11-27,"Sparklight","NonBrand","Paid Search",100.11,27,4,0,0,0,0,0
2019-11-28,"Cable One","Brand","Paid Search",744.37,1025,186,0,0,0,0,0
2019-11-28,"Cable One","Brand","Paid Search",331.98,1142,375,1,0,0,0,0
2019-11-28,"Cable One","Brand","Paid Search",71.32,234,29,0,0,0,0,0
2019-11-28,"Cable One","NonBrand","Paid Search",169.3,181,14,0,0,0,0,0
2019-11-28,"Cable One","NonBrand","Paid Search",23.57,36,2,0,0,0,0,0
2019-11-28,"Cable One","NonBrand","Paid Search",0,6,0,0,0,0,0,0
2019-11-28,"NewWave","Brand","Paid Search",143.19,1599,95,1,0,0,0,0
2019-11-28,"NewWave","Brand","Paid Search",233.41,1738,359,5,0,0,0,0
2019-11-28,"NewWave","Brand","Paid Search",65.62,353,48,0,0,0,0,0
2019-11-28,"NewWave","NonBrand","Paid Search",603.78,1978,66,0,0,0,0,0
2019-11-28,"NewWave","NonBrand","Paid Search",21.06,141,11,0,0,0,0,0
2019-11-28,"Sparklight","Brand","Paid Search",297.8,900,232,0,0,0,0,0
2019-11-28,"Sparklight","Brand","Paid Search",168.18,1559,562,1,0,0,0,0
2019-11-28,"Sparklight","Brand","Paid Search",135.57,151,49,0,0,0,0,0
2019-11-28,"Sparklight","NonBrand","Paid Search",164.69,178,11,0,0,0,0,0
2019-11-28,"Sparklight","NonBrand","Paid Search",17.27,19,1,0,0,0,0,0
2019-11-29,"Cable One","Brand","Paid Search",1269.97,1737,352,3,0,0,0,0
2019-11-29,"Cable One","Brand","Paid Search",839.5,2203,752,12,0,0,0,0
2019-11-29,"Cable One","Brand","Paid Search",205.18,522,91,0,0,0,0,0
2019-11-29,"Cable One","NonBrand","Paid Search",704.85,694,57,1,0,0,0,0
2019-11-29,"Cable One","NonBrand","Paid Search",56.71,114,5,0,0,0,0,0
2019-11-29,"Cable One","NonBrand","Paid Search",0,13,0,0,0,0,0,0
2019-11-29,"NewWave","Brand","Paid Search",404.19,2455,249,5,0,0,0,0
2019-11-29,"NewWave","Brand","Paid Search",380.96,2344,635,14,0,0,0,0
2019-11-29,"NewWave","Brand","Paid Search",76.97,464,51,0,0,0,0,0
2019-11-29,"NewWave","NonBrand","Paid Search",323.22,993,48,0,0,0,0,0
2019-11-29,"NewWave","NonBrand","Paid Search",5.04,61,2,0,0,0,0,0
2019-11-29,"Sparklight","Brand","Paid Search",688.76,2380,551,3,0,0,0,0
2019-11-29,"Sparklight","Brand","Paid Search",348.53,3005,1102,10,0,0,0,0
2019-11-29,"Sparklight","Brand","Paid Search",293.03,356,116,1,0,0,0,0
2019-11-29,"Sparklight","NonBrand","Paid Search",692.06,361,35,1,0,0,0,0
2019-11-29,"Sparklight","NonBrand","Paid Search",78.97,38,5,0,0,0,0,0
2019-11-30,"Cable One","Brand","Paid Search",742.14,1293,220,5,0,0,0,0
2019-11-30,"Cable One","Brand","Paid Search",332.75,1539,441,5,0,0,0,0
2019-11-30,"Cable One","Brand","Paid Search",116.99,422,49,0,0,0,0,0
2019-11-30,"Cable One","NonBrand","Paid Search",574.09,507,43,2,0,0,0,0
2019-11-30,"Cable One","NonBrand","Paid Search",106.18,72,13,0,0,0,0,0
2019-11-30,"Cable One","NonBrand","Paid Search",19.73,10,3,0,0,0,0,0
2019-11-30,"NewWave","Brand","Paid Search",227.26,1950,155,0,0,0,0,0
2019-11-30,"NewWave","Brand","Paid Search",274.81,1826,423,5,0,0,0,0
2019-11-30,"NewWave","Brand","Paid Search",62.26,261,40,0,0,0,0,0
2019-11-30,"NewWave","NonBrand","Paid Search",291.49,1539,58,0,0,0,0,0
2019-11-30,"NewWave","NonBrand","Paid Search",8.51,166,5,0,0,0,0,0
2019-11-30,"Sparklight","Brand","Paid Search",469.03,1794,415,4,0,0,0,0
2019-11-30,"Sparklight","Brand","Paid Search",213.73,2072,602,3,0,0,0,0
2019-11-30,"Sparklight","Brand","Paid Search",283.76,314,102,0,0,0,0,0
2019-11-30,"Sparklight","NonBrand","Paid Search",608.11,781,39,0,0,0,0,0
2019-11-30,"Sparklight","NonBrand","Paid Search",96.92,108,8,0,0,0,0,0
2019-12-01,"Cable One","Brand","Paid Search",632.75,1361,183,2,0,0,0,0
2019-12-01,"Cable One","Brand","Paid Search",327.26,1439,416,5,0,0,0,0
2019-12-01,"Cable One","Brand","Paid Search",138.76,356,52,0,0,0,0,0
2019-12-01,"Cable One","NonBrand","Paid Search",648.73,646,58,2,0,0,0,0
2019-12-01,"Cable One","NonBrand","Paid Search",73.33,81,8,0,0,0,0,0
2019-12-01,"Cable One","NonBrand","Paid Search",10.03,11,1,0,0,0,0,0
2019-12-01,"NewWave","Brand","Paid Search",208.3,2170,136,1,0,0,0,0
2019-12-01,"NewWave","Brand","Paid Search",236.05,1543,337,2,0,0,0,0
2019-12-01,"NewWave","Brand","Paid Search",73.82,344,52,0,0,0,0,0
2019-12-01,"NewWave","NonBrand","Paid Search",301.19,895,27,0,0,0,0,0
2019-12-01,"NewWave","NonBrand","Paid Search",2.18,90,2,0,0,0,0,0
2019-12-01,"Sparklight","Brand","Paid Search",349.28,1455,357,1,0,0,0,0
2019-12-01,"Sparklight","Brand","Paid Search",142.52,1867,526,7,0,0,0,0
2019-12-01,"Sparklight","Brand","Paid Search",259.03,276,90,1,0,0,0,0
2019-12-01,"Sparklight","NonBrand","Paid Search",652.2,796,46,1,0,0,0,0
2019-12-01,"Sparklight","NonBrand","Paid Search",90.77,105,7,0,0,0,0,0
2019-12-02,"Cable One","Brand","Paid Search",1326.07,1931,366,4,0,0,0,0
2019-12-02,"Cable One","Brand","Paid Search",1064.21,2570,844,10,0,0,0,0
2019-12-02,"Cable One","Brand","Paid Search",278.41,668,112,0,0,0,0,0
2019-12-02,"Cable One","Nonbrand","Paid Search",694.1,641,51,0,0,0,0,0
2019-12-02,"Cable One","Nonbrand","Paid Search",125.62,86,12,0,0,0,0,0
2019-12-02,"Cable One","Nonbrand","Paid Search",23.18,16,2,0,0,0,0,0
2019-12-02,"NewWave","Brand","Paid Search",454.7,2626,257,2,0,0,0,0
2019-12-02,"NewWave","Brand","Paid Search",519.2,2463,766,6,0,0,0,0
2019-12-02,"NewWave","Brand","Paid Search",96.09,402,71,0,0,0,0,0
2019-12-02,"NewWave","NonBrand","Paid Search",348.37,691,45,0,0,0,0,0
2019-12-02,"NewWave","NonBrand","Paid Search",6.9,63,6,0,0,0,0,0
2019-12-02,"Sparklight","Brand","Paid Search",1028.17,2517,641,8,0,0,0,0
2019-12-02,"Sparklight","Brand","Paid Search",505.08,3585,1226,18,0,0,0,0
2019-12-02,"Sparklight","Brand","Paid Search",428.11,483,160,0,0,0,0,0
2019-12-02,"Sparklight","NonBrand","Paid Search",710.33,641,44,0,0,0,0,0
2019-12-02,"Sparklight","NonBrand","Paid Search",80.39,80,5,0,0,0,0,0
2019-12-03,"Cable One","Brand","Paid Search",1241.3,1731,337,5,0,0,0,0
2019-12-03,"Cable One","Brand","Paid Search",862.140000000001,2370,747,8,0,0,0,0
2019-12-03,"Cable One","Brand","Paid Search",231.48,616,102,0,0,0,0,0
2019-12-03,"Cable One","NonBrand","Paid Search",696.05,457,48,3,0,0,0,0
2019-12-03,"Cable One","NonBrand","Paid Search",76.98,76,7,0,0,0,0,0
2019-12-03,"Cable One","NonBrand","Paid Search",21.25,15,2,1,0,0,0,0
2019-12-03,"NewWave","Brand","Paid Search",358.24,2128,211,0,0,0,0,0
2019-12-03,"NewWave","Brand","Paid Search",532.51,2360,731,6,0,0,0,0
2019-12-03,"NewWave","Brand","Paid Search",75.58,527,53,0,0,0,0,0
2019-12-03,"NewWave","NonBrand","Paid Search",336.12,411,21,0,0,0,0,0
2019-12-03,"NewWave","NonBrand","Paid Search",8.69,41,2,0,0,0,0,0
2019-12-03,"Sparklight","Brand","Paid Search",776.72,2088,478,4,0,0,0,0
2019-12-03,"Sparklight","Brand","Paid Search",415.08,3452,1165,14,0,0,0,0
2019-12-03,"Sparklight","Brand","Paid Search",368.46,419,129,0,0,0,0,0
2019-12-03,"Sparklight","NonBrand","Paid Search",372.13,468,25,0,0,0,0,0
2019-12-03,"Sparklight","NonBrand","Paid Search",25.58,51,3,0,0,0,0,0
2019-12-04,"Cable One","Brand","Paid Search",1274.29,1697,323,1,0,0,0,0
2019-12-04,"Cable One","Brand","Paid Search",831.11,2299,711,5,0,0,0,0
2019-12-04,"Cable One","Brand","Paid Search",268.35,612,117,0,0,0,0,0
2019-12-04,"Cable One","NonBrand","Paid Search",432.43,454,37,1,0,0,0,0
2019-12-04,"Cable One","NonBrand","Paid Search",72.2,68,7,0,0,0,0,0
2019-12-04,"Cable One","NonBrand","Paid Search",0,14,0,0,0,0,0,0
2019-12-04,"NewWave","Brand","Paid Search",379.48,1805,229,0,0,0,0,0
2019-12-04,"NewWave","Brand","Paid Search",409.93,2393,646,7,0,0,0,0
2019-12-04,"NewWave","Brand","Paid Search",78.55,404,56,0,0,0,0,0
2019-12-04,"NewWave","NonBrand","Paid Search",127.68,155,10,0,0,0,0,0
2019-12-04,"NewWave","NonBrand","Paid Search",16.55,18,1,0,0,0,0,0
2019-12-04,"Sparklight","Brand","Paid Search",703.1,1837,439,1,0,0,0,0
2019-12-04,"Sparklight","Brand","Paid Search",444.65,3099,1111,12,0,0,0,0
2019-12-04,"Sparklight","Brand","Paid Search",390.57,395,137,0,0,0,0,0
2019-12-04,"Sparklight","NonBrand","Paid Search",426.76,465,28,0,0,0,0,0
2019-12-04,"Sparklight","NonBrand","Paid Search",63.8,44,3,0,0,0,0,0
2019-12-05,"Cable One","Brand","Paid Search",944.26,1404,236,1,0,0,0,0
2019-12-05,"Cable One","Brand","Paid Search",615.36,1753,524,5,0,0,0,0
2019-12-05,"Cable One","Brand","Paid Search",251.95,608,113,0,0,0,0,0
2019-12-05,"Cable One","NonBrand","Paid Search",296.19,371,27,0,0,0,0,0
2019-12-05,"Cable One","NonBrand","Paid Search",70.28,45,5,0,0,0,0,0
2019-12-05,"Cable One","NonBrand","Paid Search",0,3,0,0,0,0,0,0
2019-12-05,"NewWave","Brand","Paid Search",336.86,2022,214,1,0,0,0,0
2019-12-05,"NewWave","Brand","Paid Search",454.08,2634,711,7,0,0,0,0
2019-12-05,"NewWave","Brand","Paid Search",79.32,498,55,0,0,0,0,0
2019-12-05,"NewWave","NonBrand","Paid Search",104.82,508,19,0,0,0,0,0
2019-12-05,"NewWave","NonBrand","Paid Search",8.68,54,4,0,0,0,0,0
2019-12-05,"Sparklight","Brand","Paid Search",819.18,1804,448,4,0,0,0,0
2019-12-05,"Sparklight","Brand","Paid Search",428.62,3341,1145,10,0,0,0,0
2019-12-05,"Sparklight","Brand","Paid Search",344.21,465,121,0,0,0,0,0
2019-12-05,"Sparklight","NonBrand","Paid Search",439.54,510,31,0,0,0,0,0
2019-12-05,"Sparklight","NonBrand","Paid Search",44.2,65,3,0,0,0,0,0
2019-12-06,"Cable One","Brand","Paid Search",1167.18,1754,264,5,0,0,0,0
2019-12-06,"Cable One","Brand","Paid Search",524.31,1974,533,7,0,0,0,0
2019-12-06,"Cable One","Brand","Paid Search",56.46,268,43,0,0,0,0,0
2019-12-06,"Cable One","Nonbrand","Paid Search",526.61,433,44,0,0,0,0,0
2019-12-06,"Cable One","Nonbrand","Paid Search",32.74,50,3,0,0,0,0,0
2019-12-06,"Cable One","Nonbrand","Paid Search",13.82,9,1,0,0,0,0,0
2019-12-06,"NewWave","Brand","Paid Search",311.21,2089,204,1,0,0,0,0
2019-12-06,"NewWave","Brand","Paid Search",313.35,2228,531,9,0,0,0,0
2019-12-06,"NewWave","Brand","Paid Search",74.14,569,50,0,0,0,0,0
2019-12-06,"NewWave","NonBrand","Paid Search",104.31,418,15,0,0,0,0,0
2019-12-06,"NewWave","NonBrand","Paid Search",0,20,0,0,0,0,0,0
2019-12-06,"Sparklight","Brand","Paid Search",711.07,1735,425,3,0,0,0,0
2019-12-06,"Sparklight","Brand","Paid Search",427.89,3126,1022,11,0,0,0,0
2019-12-06,"Sparklight","Brand","Paid Search",217.29,351,132,0,0,0,0,0
2019-12-06,"Sparklight","NonBrand","Paid Search",455.56,438,29,1,0,0,0,0
2019-12-06,"Sparklight","NonBrand","Paid Search",11.26,57,1,0,0,0,0,0
2019-12-07,"Cable One","Brand","Paid Search",643.72,1909,154,3,0,0,0,0
2019-12-07,"Cable One","Brand","Paid Search",251.42,1329,386,9,0,0,0,0
2019-12-07,"Cable One","Brand","Paid Search",42.77,192,33,0,0,0,0,0
2019-12-07,"Cable One","NonBrand","Paid Search",389.75,444,33,1,0,0,0,0
2019-12-07,"Cable One","NonBrand","Paid Search",50.74,94,5,0,0,0,0,0
2019-12-07,"Cable One","NonBrand","Paid Search",18.28,16,1,0,0,0,0,0
2019-12-07,"NewWave","Brand","Paid Search",187.86,1827,114,0,0,0,0,0
2019-12-07,"NewWave","Brand","Paid Search",192.48,1741,322,4,0,0,0,0
2019-12-07,"NewWave","Brand","Paid Search",76.38,530,49,0,0,0,0,0
2019-12-07,"NewWave","NonBrand","Paid Search",101.01,246,11,0,0,0,0,0
2019-12-07,"NewWave","NonBrand","Paid Search",10.47,25,3,0,0,0,0,0
2019-12-07,"Sparklight","Brand","Paid Search",358.25,1034,278,1,0,0,0,0
2019-12-07,"Sparklight","Brand","Paid Search",172.95,2038,641,8,0,0,0,0
2019-12-07,"Sparklight","Brand","Paid Search",109.21,237,81,0,0,0,0,0
2019-12-07,"Sparklight","NonBrand","Paid Search",417.42,652,33,0,0,0,0,0
2019-12-07,"Sparklight","NonBrand","Paid Search",37.62,97,3,0,0,0,0,0
2019-12-08,"Cable One","Brand","Paid Search",549.85,1636,144,4,0,0,0,0
2019-12-08,"Cable One","Brand","Paid Search",190.74,1310,379,5,0,0,0,0
2019-12-08,"Cable One","Brand","Paid Search",32.32,164,23,0,0,0,0,0
2019-12-08,"Cable One","NonBrand","Paid Search",655.22,673,63,0,0,0,0,0
2019-12-08,"Cable One","NonBrand","Paid Search",48.06,104,6,0,0,0,0,0
2019-12-08,"Cable One","NonBrand","Paid Search",17.84,13,3,0,0,0,0,0
2019-12-08,"NewWave","Brand","Paid Search",141.18,2128,97,0,0,0,0,0
2019-12-08,"NewWave","Brand","Paid Search",167.73,1509,283,3,0,0,0,0
2019-12-08,"NewWave","Brand","Paid Search",48.47,515,34,0,0,0,0,0
2019-12-08,"NewWave","NonBrand","Paid Search",86.78,270,18,0,0,0,0,0
2019-12-08,"NewWave","NonBrand","Paid Search",16.07,24,1,0,0,0,0,0
2019-12-08,"Sparklight","Brand","Paid Search",308.5,952,245,4,0,0,0,0
2019-12-08,"Sparklight","Brand","Paid Search",163.14,1771,558,6,0,0,0,0
2019-12-08,"Sparklight","Brand","Paid Search",80.33,169,55,1,0,0,0,0
2019-12-08,"Sparklight","NonBrand","Paid Search",877.47,937,71,0,0,0,0,0
2019-12-08,"Sparklight","NonBrand","Paid Search",23.51,92,2,0,0,0,0,0
2019-12-09,"Cable One","Brand","Paid Search",1137.36,2226,295,5,0,0,0,0
2019-12-09,"Cable One","Brand","Paid Search",552.59,2296,679,9,0,0,0,0
2019-12-09,"Cable One","Brand","Paid Search",66.47,254,39,0,0,0,0,0
2019-12-09,"Cable One","NonBrand","Paid Search",698.42,410,48,0,0,0,0,0
2019-12-09,"Cable One","NonBrand","Paid Search",52.98,51,6,0,0,0,0,0
2019-12-09,"Cable One","NonBrand","Paid Search",30.3,8,2,0,0,0,0,0
2019-12-09,"NewWave","Brand","Paid Search",397.61,2634,247,1,0,0,0,0
2019-12-09,"NewWave","Brand","Paid Search",455.27,2922,743,7,0,0,0,0
2019-12-09,"NewWave","Brand","Paid Search",60.59,479,40,0,0,0,0,0
2019-12-09,"NewWave","NonBrand","Paid Search",125.57,187,10,0,0,0,0,0
